t,mode,fall_state,symmetry,cadence,gait_deviation_z,met_proxy,slouch_score,phase_asym,stride_proxy,pitch,roll,accel_mag,prefall_alert,audio_impact_hint,fall_direction_hint
1775535205.9274447,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.668,0.0,0.0,0.0,0,0,
1775535206.4506688,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.853,0.0,0.0,0.0,0,0,
1775535206.9747255,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.651,0.0,0.0,0.0,0,0,
1775535207.5039515,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.719,0.0,0.0,0.0,0,0,
1775535208.0237417,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.748,0.0,0.0,0.0,0,0,
1775535208.5680358,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.704,0.0,0.0,0.0,0,0,
1775535209.0962212,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.817,0.0,0.0,0.0,0,0,
1775535209.637935,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.781,0.0,0.0,0.0,0,0,
1775535210.1808937,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.723,0.0,0.0,0.0,0,0,
1775535210.685082,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.764,0.0,0.0,0.0,0,0,
1775535211.1907206,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.738,0.0,0.0,0.0,0,0,
1775535211.7255034,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.73,0.0,0.0,0.0,0,0,
1775535212.2321663,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.714,0.0,0.0,0.0,0,0,
1775535212.738559,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.72,0.0,0.0,0.0,0,0,
1775535213.2866879,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.708,0.0,0.0,0.0,0,0,
1775535213.7908561,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.675,0.0,0.0,0.0,0,0,
1775535214.3239968,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.795,0.0,0.0,0.0,0,0,
1775535214.8258665,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.773,0.0,0.0,0.0,0,0,
1775535215.3396978,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.671,0.0,0.0,0.0,0,0,
1775535215.8766623,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.672,0.0,0.0,0.0,0,0,
1775535216.4061038,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.702,0.0,0.0,0.0,0,0,
1775535216.9562485,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.715,0.0,0.0,0.0,0,0,
1775535217.4945118,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.711,0.0,0.0,0.0,0,0,
1775535218.0005064,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.701,0.0,0.0,0.0,0,0,
1775535218.51943,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.684,0.0,0.0,0.0,0,0,
1775535219.032937,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.749,0.0,0.0,0.0,0,0,
1775535219.555918,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.692,0.0,0.0,0.0,0,0,
1775535220.060956,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.755,0.0,0.0,0.0,0,0,
1775535220.6028302,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.695,0.0,0.0,0.0,0,0,
1775535221.1679716,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.667,0.0,0.0,0.0,0,0,
1775535221.6693187,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.661,0.0,0.0,0.0,0,0,
1775535222.220918,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.637,0.0,0.0,0.0,0,0,
1775535222.730726,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.632,0.0,0.0,0.0,0,0,
1775535223.2855022,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.679,0.0,0.0,0.0,0,0,
1775535223.8209932,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.785,0.0,0.0,0.0,0,0,
1775535224.3259254,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.679,0.0,0.0,0.0,0,0,
1775535224.8747742,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.638,0.0,0.0,0.0,0,0,
1775535225.4148624,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.634,0.0,0.0,0.0,0,0,
1775535225.967946,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.678,0.0,0.0,0.0,0,0,
1775535226.496517,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.713,0.0,0.0,0.0,0,0,
1775535227.0452664,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.675,0.0,0.0,0.0,0,0,
1775535227.601182,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.707,0.0,0.0,0.0,0,0,
1775535228.1128595,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.707,0.0,0.0,0.0,0,0,
1775535228.645946,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.681,0.0,0.0,0.0,0,0,
1775535229.1549494,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.752,0.0,0.0,0.0,0,0,
1775535229.685482,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.693,0.0,0.0,0.0,0,0,
1775535230.1981251,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.731,0.0,0.0,0.0,0,0,
1775535230.7617571,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.675,0.0,0.0,0.0,0,0,
1775535231.2629719,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.669,0.0,0.0,0.0,0,0,
1775535231.8001788,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.677,0.0,0.0,0.0,0,0,
1775535232.3366206,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.714,0.0,0.0,0.0,0,0,
1775535232.856149,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.719,0.0,0.0,0.0,0,0,
1775535233.429314,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.663,0.0,0.0,0.0,0,0,
1775535233.9749255,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.713,0.0,0.0,0.0,0,0,
1775535234.4984343,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.708,0.0,0.0,0.0,0,0,
1775535235.0345967,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.716,0.0,0.0,0.0,0,0,
1775535235.5790153,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.723,0.0,0.0,0.0,0,0,
1775535236.0951517,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.67,0.0,0.0,0.0,0,0,
1775535236.6617222,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.747,0.0,0.0,0.0,0,0,
1775535237.1938252,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.718,0.0,0.0,0.0,0,0,
1775535237.714172,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.747,0.0,0.0,0.0,0,0,
1775535238.2601671,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.731,0.0,0.0,0.0,0,0,
1775535238.8118517,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.687,0.0,0.0,0.0,0,0,
1775535239.3738155,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.708,0.0,0.0,0.0,0,0,
1775535239.9102387,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.698,0.0,0.0,0.0,0,0,
1775535240.4281297,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.623,0.0,0.0,0.0,0,0,
1775535240.9590228,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.813,0.0,0.0,0.0,0,0,
1775535241.477323,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,1.047,0.0,0.0,0.0,0,0,
1775535242.0261328,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.688,0.0,0.0,0.0,0,0,
1775535242.5377166,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.639,0.0,0.0,0.0,0,0,
1775535243.0540023,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.668,0.0,0.0,0.0,0,0,
1775535243.6014743,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.606,0.0,0.0,0.0,0,0,
1775535244.135773,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.634,0.0,0.0,0.0,0,0,
1775535244.6792514,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.707,0.0,0.0,0.0,0,0,
1775535245.2228198,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.634,0.0,0.0,0.0,0,0,
1775535245.776953,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.64,0.0,0.0,0.0,0,0,
1775535246.281236,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.89,0.0,0.0,0.0,0,0,
1775535246.8329573,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.628,0.0,0.0,0.0,0,0,
1775535247.3517733,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.594,0.0,0.0,0.0,0,0,
1775535247.872876,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.56,0.0,0.0,0.0,0,0,
1775535248.4234114,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.577,0.0,0.0,0.0,0,0,
1775535248.9635177,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.679,0.0,0.0,0.0,0,0,
1775535249.4889092,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.644,0.0,0.0,0.0,0,0,
1775535250.0384622,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.648,0.0,0.0,0.0,0,0,
1775535250.5911639,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.644,0.0,0.0,0.0,0,0,
1775535251.1077476,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.622,0.0,0.0,0.0,0,0,
1775535251.630806,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.623,0.0,0.0,0.0,0,0,
1775535252.1872797,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.572,0.0,0.0,0.0,0,0,
1775535252.691211,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.642,0.0,0.0,0.0,0,0,
1775535253.1978672,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.755,0.0,0.0,0.0,0,0,
1775535253.7464507,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.581,0.0,0.0,0.0,0,0,
1775535254.2944,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.691,0.0,0.0,0.0,0,0,
1775535254.7949562,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.605,0.0,0.0,0.0,0,0,
1775535255.343596,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.654,0.0,0.0,0.0,0,0,
1775535255.8985136,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.646,0.0,0.0,0.0,0,0,
1775535256.4468913,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.67,0.0,0.0,0.0,0,0,
1775535256.983449,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.637,0.0,0.0,0.0,0,0,
1775535257.536355,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.56,0.0,0.0,0.0,0,0,
1775535258.0905545,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.653,0.0,0.0,0.0,0,0,
1775535259.459311,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.581,0.0,0.0,0.0,0,0,
1775535260.0084531,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.703,0.0,0.0,0.0,0,0,
1775535260.5275261,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.713,0.0,0.0,0.0,0,0,
1775535261.0499291,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.715,0.0,0.0,0.0,0,0,
1775535261.5696669,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.74,0.0,0.0,0.0,0,0,
1775535262.0721018,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.666,0.0,0.0,0.0,0,0,
1775535262.6079783,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.678,0.0,0.0,0.0,0,0,
1775535263.1208,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.656,0.0,0.0,0.0,0,0,
1775535263.6622207,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.558,0.0,0.0,0.0,0,0,
1775535264.2216496,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.692,0.0,0.0,0.0,0,0,
1775535264.7667055,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.66,0.0,0.0,0.0,0,0,
1775535265.2848637,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.693,0.0,0.0,0.0,0,0,
1775535265.8329763,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.729,0.0,0.0,0.0,0,0,
1775535266.3843207,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.702,0.0,0.0,0.0,0,0,
1775535266.9339607,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.69,0.0,0.0,0.0,0,0,
1775535267.4603693,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.671,0.0,0.0,0.0,0,0,
1775535268.021825,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.687,0.0,0.0,0.0,0,0,
1775535268.5704508,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.662,0.0,0.0,0.0,0,0,
1775535269.0905602,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.717,0.0,0.0,0.0,0,0,
1775535269.632833,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.672,0.0,0.0,0.0,0,0,
1775535270.1742382,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.646,0.0,0.0,0.0,0,0,
1775535270.6819441,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.664,0.0,0.0,0.0,0,0,
1775535271.2375147,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.649,0.0,0.0,0.0,0,0,
1775535271.7414675,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.716,0.0,0.0,0.0,0,0,
1775535272.2510955,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.653,0.0,0.0,0.0,0,0,
1775535272.777442,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.662,0.0,0.0,0.0,0,0,
1775535273.3033454,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.631,0.0,0.0,0.0,0,0,
1775535273.8125286,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.665,0.0,0.0,0.0,0,0,
1775535274.3387136,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.617,0.0,0.0,0.0,0,0,
1775535274.8817563,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.656,0.0,0.0,0.0,0,0,
1775535275.3890064,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.552,0.0,0.0,0.0,0,0,
1775535275.8908463,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.575,0.0,0.0,0.0,0,0,
1775535276.4251702,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.699,0.0,0.0,0.0,0,0,
1775535276.9597878,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.511,0.0,0.0,0.0,0,0,
1775535277.5028827,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,1.021,0.0,0.0,0.0,0,0,
1775535278.042331,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.609,0.0,0.0,0.0,0,0,
1775535278.551119,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.624,0.0,0.0,0.0,0,0,
1775535279.0688174,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.577,0.0,0.0,0.0,0,0,
1775535279.6264446,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.62,0.0,0.0,0.0,0,0,
1775535280.1579254,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.602,0.0,0.0,0.0,0,0,
1775535280.6650481,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.6,0.0,0.0,0.0,0,0,
1775535281.1780112,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.602,0.0,0.0,0.0,0,0,
1775535281.6978557,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.628,0.0,0.0,0.0,0,0,
1775535282.2056165,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.649,0.0,0.0,0.0,0,0,
1775535282.7696698,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.677,0.0,0.0,0.0,0,0,
1775535283.315544,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.672,0.0,0.0,0.0,0,0,
1775535283.8700588,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.654,0.0,0.0,0.0,0,0,
1775535284.3865938,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.641,0.0,0.0,0.0,0,0,
1775535284.9287577,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.692,0.0,0.0,0.0,0,0,
1775535285.4596126,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.625,0.0,0.0,0.0,0,0,
1775535285.9860158,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.657,0.0,0.0,0.0,0,0,
1775535286.5496545,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.679,0.0,0.0,0.0,0,0,
1775535287.0916028,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.642,0.0,0.0,0.0,0,0,
1775535287.6280422,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.621,0.0,0.0,0.0,0,0,
1775535288.1562543,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.648,0.0,0.0,0.0,0,0,
1775535288.6799421,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.652,0.0,0.0,0.0,0,0,
1775535289.228307,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.654,0.0,0.0,0.0,0,0,
1775535289.7657454,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.641,0.0,0.0,0.0,0,0,
1775535290.2984066,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.65,0.0,0.0,0.0,0,0,
1775535290.7998416,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.624,0.0,0.0,0.0,0,0,
1775535291.3234832,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.658,0.0,0.0,0.0,0,0,
1775535291.890347,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.648,0.0,0.0,0.0,0,0,
1775535292.4351602,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.619,0.0,0.0,0.0,0,0,
1775535292.9574597,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.669,0.0,0.0,0.0,0,0,
1775535293.471886,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.664,0.0,0.0,0.0,0,0,
1775535294.0086336,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.654,0.0,0.0,0.0,0,0,
1775535294.5607388,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.646,0.0,0.0,0.0,0,0,
1775535295.1039035,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.626,0.0,0.0,0.0,0,0,
1775535295.6918063,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.613,0.0,0.0,0.0,0,0,
1775535296.2071254,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.644,0.0,0.0,0.0,0,0,
1775535296.7148168,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.649,0.0,0.0,0.0,0,0,
1775535297.247069,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.625,0.0,0.0,0.0,0,0,
1775535297.7939177,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.61,0.0,0.0,0.0,0,0,
1775535298.3078704,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.579,0.0,0.0,0.0,0,0,
1775535298.8234613,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.603,0.0,0.0,0.0,0,0,
1775535299.3466372,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.632,0.0,0.0,0.0,0,0,
1775535299.8668368,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.616,0.0,0.0,0.0,0,0,
1775535300.3798547,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.639,0.0,0.0,0.0,0,0,
1775535300.9133766,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.607,0.0,0.0,0.0,0,0,
1775535301.4486742,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.609,0.0,0.0,0.0,0,0,
1775535301.9993577,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.618,0.0,0.0,0.0,0,0,
1775535302.5122118,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.625,0.0,0.0,0.0,0,0,
1775535303.0142627,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.641,0.0,0.0,0.0,0,0,
1775535303.568938,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.631,0.0,0.0,0.0,0,0,
1775535304.1030948,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.639,0.0,0.0,0.0,0,0,
1775535304.6299436,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.64,0.0,0.0,0.0,0,0,
1775535305.1713696,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.641,0.0,0.0,0.0,0,0,
1775535305.722008,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.59,0.0,0.0,0.0,0,0,
1775535306.2449875,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.59,0.0,0.0,0.0,0,0,
1775535306.782116,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.613,0.0,0.0,0.0,0,0,
1775535307.2902555,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.645,0.0,0.0,0.0,0,0,
1775535307.8172526,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.606,0.0,0.0,0.0,0,0,
1775535308.3338957,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.635,0.0,0.0,0.0,0,0,
1775535308.8450868,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.588,0.0,0.0,0.0,0,0,
1775535309.3896775,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.559,0.0,0.0,0.0,0,0,
1775535309.8978474,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.601,0.0,0.0,0.0,0,0,
1775535310.4049504,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.605,0.0,0.0,0.0,0,0,
1775535310.906569,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.574,0.0,0.0,0.0,0,0,
1775535311.4649272,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.593,0.0,0.0,0.0,0,0,
1775535312.0202541,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.609,0.0,0.0,0.0,0,0,
1775535312.5442283,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.61,0.0,0.0,0.0,0,0,
1775535313.0947337,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.609,0.0,0.0,0.0,0,0,
1775535313.608005,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.619,0.0,0.0,0.0,0,0,
1775535314.131543,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.585,0.0,0.0,0.0,0,0,
1775535314.641782,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.59,0.0,0.0,0.0,0,0,
1775535315.200797,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.605,0.0,0.0,0.0,0,0,
1775535315.7238379,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.556,0.0,0.0,0.0,0,0,
1775535316.2425783,walker,CAMERA/MIC,100,0,0.0,1.0,0,0.0,0.584,0.0,0.0,0.0,0,0,
